308.13838,33.24821
308.53832,33.22614
308.93827,33.20411
309.33822,33.18209
309.73816,33.10033
310.13811,32.94033
310.53805,32.78036
310.93800,32.62041
311.33795,32.46046
311.73789,32.30756
312.13784,32.15493
312.53778,32.00233
312.93773,31.84975
313.33768,31.59837
313.73762,31.24281
314.13757,30.88728
314.53751,30.53177
314.93746,30.17781
315.33741,29.90528
315.73735,29.63277
316.13730,29.36026
316.53724,29.08779
316.93719,28.51142
317.33714,27.68697
317.73708,26.86252
318.13703,26.03810
318.53697,25.26533
318.93692,25.06713
319.33687,24.86896
319.73681,24.67081
320.13676,24.47267
320.53670,24.55460
320.93665,24.81233
321.33660,25.07010
321.73654,25.32787
322.13649,25.56712
322.53643,25.70024
322.93638,25.83339
323.33633,25.96655
323.73627,26.09975
324.13622,26.06903
324.53616,25.96230
324.93611,25.85561
325.33606,25.74890
325.73600,25.64096
326.13595,25.52843
326.53589,25.41593
326.93584,25.30345
327.33579,25.19100
327.73573,25.15214
328.13568,25.13694
328.53562,25.12177
328.93557,25.10658
329.33552,25.13553
329.73546,25.27046
330.13541,25.40540
330.53535,25.54037
330.93530,25.67535
331.33525,25.93068
331.73519,26.21008
332.13514,26.48952
332.53508,26.76898
332.93503,27.13599
333.33498,27.65038
333.73492,28.16480
334.13487,28.67922
334.53481,29.19368
334.93476,29.30745
335.33471,29.38255
335.73465,29.45770
336.13460,29.53287
336.53454,29.55296
336.93449,29.50684
337.33444,29.46072
337.73438,29.41463
338.13433,29.36845
338.53427,29.21485
338.93422,29.06073
339.33417,28.90660
339.73411,28.75251
340.13406,28.33736
340.53400,27.69773
340.93395,27.05815
341.33390,26.41859
341.73384,25.81187
342.13379,25.57221
342.53373,25.33259
342.93368,25.09297
343.33363,24.85339
343.73357,24.70491
344.13352,24.61076
344.53346,24.51662
344.93341,24.42252
345.33336,24.36603
345.73330,24.49181
346.13325,24.61761
346.53319,24.74344
346.93314,24.86927
347.33309,25.13879
347.73303,25.46481
